List_price,Address,Beds,Baths,Living_sqft,Status,Time on Redfin,Property Type,HOA Dues,Year Built,Est. Mo. Payment,Price/Sq.Ft.,Drought_Score,Walk_score,Neighbourhood_Homes,Transit_score,Groceries_stores,Services,Emergency,Shopping,Food_and_Drink,Schools,Competitive_Score,page_view_count,page_fav_count_30,page_fav_all_time_count,has_supercenter,has_major_indian_grocery,has_major_entertainment,has_indian_restaurant,has_chinese_restaurant,has_mexican_restaurant,has_boba,has_starbucks,property_url,has_healthcare_support,has_mall
"6,00,000","1720 Halford Ave #222,SANTA CLARA, CA 95051",2.0,2.0,983.0,,,Condo,$645,1970.0,"$4,002",$610,,77,4.0,66.0,11,64,10,16,80,"[{'Braly Elementary School': '6', 'Marian A. Peterson Middle School': '6', 'Adrian Wilcox High School': '7'}]",,,,,1,1,1,1,1,0,1,1,https://www.redfin.com//CA/Santa-Clara/1720-Halford-Ave-95051/unit-222/home/670961,0,0
"16,88,000","4337 Watson Cir,SANTA CLARA, CA 95054",3.0,3.5,1657.0,,,Single,$143,2004.0,"$9,588","$1,019",,58,3.0,58.0,2,38,4,9,63,"[{'Don Callejon School': '6', 'North Valley Baptist School': '-', 'The Redwood School': '-', 'Granada Islamic': '-', 'Lamb-O Academy': '-', 'Santa Clara High School': '6'}]",93.0,"1,141",98.0,216,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/4337-Watson-Cir-95054/home/1261303,0,1
"5,88,000","1400 Bowe Ave #1105,SANTA CLARA, CA 95051",1.0,1.0,825.0,Active,6.0,Condo,$548,1984.0,"$3,838",$713,,65,7.0,65.0,10,102,5,17,78,"[{'Cedarwood Sudbury School': '-', 'Central Park Elementary': '7', 'Juan Cabrillo Middle School': '6', 'Santa Clara High School': '6'}]",92.0,,,,1,1,0,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/1400-Bowe-Ave-95051/unit-1105/home/1682764,0,1
"13,48,800","1715 Civic Center Dr,SANTA CLARA, CA 95050",3.0,2.5,1731.0,,,Single,$200,1979.0,"$7,747",$779,,62,5.0,62.0,12,84,1,15,62,"[{'Scott Lane Elementary School': '4', 'Buchser Middle School': '5', 'Santa Clara High School': '6'}]",90.0,,,,1,1,0,1,1,1,0,1,https://www.redfin.com//CA/Santa-Clara/1715-Civic-Center-Dr-95050/home/680240,0,1
"17,88,000","1073 Sunlite Dr,SANTA CLARA, CA 95050",4.0,2.0,1398.0,,,Single,,1950.0,"$10,005","$1,279",,78,10.0,,10,96,2,16,75,"[{'C. W. Haman Elementary School': '6', 'Buchser Middle School': '5', 'Santa Clara High School': '6'}]",90.0,"2,133",131.0,362,1,1,0,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/1073-Sunlite-Dr-95050/home/733474,0,1
"15,95,000","1006 Live Oak Dr,Santa Clara, CA 95051",3.0,2.0,1481.0,New,7.0,Single,,1963.0,"$8,925","$1,077",,42,5.0,57.0,10,72,8,21,77,"[{'Neighborhood Christian Center': '-', 'Pomeroy Elementary School': '4', 'Juan Cabrillo Middle School': '6', 'Santa Clara High School': '6'}]",92.0,,,,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/1006-Live-Oak-Dr-95051/home/1565943,0,0
"12,98,000","1654 Scott Blvd,SANTA CLARA, CA 95050",3.0,2.0,1021.0,Active,7.0,Single,,1951.0,"$7,263","$1,271",,90,5.0,,12,86,1,14,63,"[{'Scott Lane Elementary School': '4', 'Buchser Middle School': '5', 'Santa Clara High School': '6'}]",90.0,,,,1,1,0,1,1,1,0,1,https://www.redfin.com//CA/Santa-Clara/1654-Scott-Blvd-95050/home/1603731,0,1
"26,00,000","3311 Tracy Dr,SANTA CLARA, CA 95051",5.0,3.0,2340.0,,,Single,,1957.0,"$14,549","$1,111",,24,12.0,68.0,7,87,3,22,43,"[{'Dwight D. Eisenhower Elementary School': '7', 'Warren E. Hyde Middle School': '7', 'Cupertino High School': '9'}]",93.0,"5,092",265.0,266,1,0,0,1,1,0,1,1,https://www.redfin.com//CA/Santa-Clara/3311-Tracy-Dr-95051/home/1264261,0,1
"16,80,000","2637 Landslide Ct,SANTA CLARA, CA 95051",4.0,2.0,2126.0,Active,7.0,Single,,1955.0,"$9,401",$790,,34,16.0,58.0,7,32,2,7,48,"[{'Bracher Elementary School': '6', 'Juan Cabrillo Middle School': '6', 'Adrian Wilcox High School': '7'}]",,"7,489",331.0,667,1,1,1,1,0,1,1,1,https://www.redfin.com//CA/Santa-Clara/2637-Landslide-Ct-95051/home/1115145,0,0
"14,99,000","3501 Willett Pl,SANTA CLARA, CA 95051",4.0,4.0,2004.0,Active,7.0,Single,$68,2005.0,"$8,456",$748,,87,5.0,,12,68,1,17,85,"[{'Pomeroy Elementary School': '4', 'Juan Cabrillo Middle School': '6', 'Santa Clara High School': '6'}]",92.0,"4,973",223.0,508,1,0,1,1,1,0,1,1,https://www.redfin.com//CA/Santa-Clara/3501-Willett-Pl-95051/home/1051622,0,0
"22,98,000","662 Starr Ct,SANTA CLARA, CA 95051",3.0,3.0,1643.0,,,Single,,1955.0,"$12,859","$1,399",,73,13.0,,10,67,5,14,57,"[{'Sutter Elementary School': '6', 'Buchser Middle School': '5', 'Santa Clara High School': '6'}]",90.0,,,,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/662-Starr-Ct-95051/home/1343494,0,0
"14,98,000","721 Enright Ave,SANTA CLARA, CA 95050",4.0,2.0,2344.0,Active,7.0,Single,,1950.0,"$8,382",$639,,78,13.0,,10,110,2,21,78,"[{'C. W. Haman Elementary School': '6', 'Buchser Middle School': '5', 'Santa Clara High School': '6'}]",90.0,"5,022",304.0,306,1,1,0,1,1,1,0,1,https://www.redfin.com//CA/Santa-Clara/721-Enright-Ave-95050/home/1751629,0,1
"17,89,000","2187 Bray Ave,SANTA CLARA, CA 95050",4.0,2.0,1639.0,,,Single,,1951.0,"$10,011","$1,092",,90,5.0,,10,79,1,16,64,"[{'Scott Lane Elementary School': '4', 'Buchser Middle School': '5', 'Santa Clara High School': '6'}]",90.0,,,,1,1,0,1,1,1,0,1,https://www.redfin.com//CA/Santa-Clara/2187-Bray-Ave-95050/home/964798,0,1
"19,88,888","2240 Menzel Pl,SANTA CLARA, CA 95050",3.0,2.5,1766.0,,,Single,,1954.0,"$11,129","$1,126",,76,5.0,,9,66,1,15,55,"[{'Scott Lane Elementary School': '4', 'Buchser Middle School': '5', 'Santa Clara High School': '6'}]",90.0,"2,046",118.0,120,1,1,0,1,0,1,0,1,https://www.redfin.com//CA/Santa-Clara/2240-Menzel-Pl-95050/home/1180640,0,1
"18,88,000","333 Kellogg Way,SANTA CLARA, CA 95051",3.0,2.0,1688.0,,,Single,,1955.0,"$10,565","$1,118",,42,12.0,,10,86,1,18,70,"[{'Dwight D. Eisenhower Elementary School': '7', 'Warren E. Hyde Middle School': '7', 'Cupertino High School': '9'}]",93.0,,,,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/333-Kellogg-Way-95051/home/741894,0,1
"14,88,000","3029 Lamory,SANTA CLARA, CA 95051",2.0,2.5,1268.0,,,Condo,$325,2020.0,"$8,651","$1,174",,37,8.0,66.0,2,43,1,16,50,"[{'Bracher Elementary School': '6', 'Juan Cabrillo Middle School': '6', 'Adrian Wilcox High School': '7'}]",93.0,"1,858",54.0,55,1,1,1,1,1,1,1,0,https://www.redfin.com//CA/Santa-Clara/3029-Lamory-Pl-95051/home/172932037,0,0
"6,99,950","3901 Lick Mill Blvd #143,SANTA CLARA, CA 95054",1.0,1.0,908.0,,,Condo,$407,2005.0,"$4,324",$771,,71,6.0,,3,28,4,7,44,"[{'Montague Elementary School': '4', 'Buchser Middle School': '5', 'Santa Clara High School': '6'}]",93.0,"1,733",64.0,136,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/3901-Lick-Mill-Blvd-95054/unit-143/home/12177796,0,1
"13,88,000","1425 Dahlia Loop,SAN JOSE, CA 95126",3.0,2.5,1367.0,,,Single,$217,2006.0,"$7,984","$1,015",,52,1.0,52.0,5,43,2,8,47,"[{'Merritt Trace Elementary School': '4', 'Herbert Hoover Middle School': '3', 'Abraham Lincoln High School': '5'}]",93.0,,,,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/1425-Dahlia-Loop-95126/home/21496430,0,0
"16,49,000","3531 Butcher Dr,SANTA CLARA, CA 95051",3.0,2.0,1166.0,Active,8.0,Single,,1954.0,"$9,227","$1,414",,58,5.0,58.0,9,78,3,16,77,"[{'Pomeroy Elementary School': '4', 'Juan Cabrillo Middle School': '6', 'Santa Clara High School': '6'}]",92.0,"2,757",135.0,405,1,0,0,1,1,0,1,1,https://www.redfin.com//CA/Santa-Clara/3531-Butcher-Dr-95051/home/1437142,0,0
"4,45,000","1760 Halford Ave #274,SANTA CLARA, CA 95051",1.0,1.0,678.0,Active,9.0,Condo,$567,1970.0,"$3,057",$656,,73,4.0,68.0,11,66,8,19,70,"[{'Braly Elementary School': '6', 'Marian A. Peterson Middle School': '6', 'Adrian Wilcox High School': '7'}]",,,,,1,1,1,1,1,0,1,1,https://www.redfin.com//CA/Santa-Clara/1760-Halford-Ave-95051/unit-274/home/671140,0,0
"14,98,000","2321 Amethyst Dr,SANTA CLARA, CA 95051",3.0,2.0,1034.0,,,Single,,1958.0,"$8,382","$1,449",,36,16.0,64.0,7,48,2,9,57,"[{'Bracher Elementary School': '6', 'Juan Cabrillo Middle School': '6', 'Adrian Wilcox High School': '7'}]",,"4,194",226.0,269,0,0,1,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/2321-Amethyst-Dr-95051/home/672554,0,0
"21,99,888","2900 Sanor Pl #106,SANTA CLARA, CA 95051",4.0,4.5,2259.0,Active,10.0,Condo,$317,2020.0,"$12,627",$974,,42,8.0,63.0,3,24,1,12,54,"[{'Bracher Elementary School': '6', 'Juan Cabrillo Middle School': '6', 'Adrian Wilcox High School': '7'}]",93.0,"1,343",72.0,9,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/2900-Sanor-Pl-95051/unit-106/home/168872613,0,0
"17,98,000","3457 Santa Barbara Ave,SANTA CLARA, CA 95051",4.0,2.0,1500.0,,,Single,,1954.0,"$10,061","$1,199",,55,16.0,55.0,9,61,11,17,69,"[{'Briarwood Elementary School': '7', 'Juan Cabrillo Middle School': '6', 'Adrian Wilcox High School': '7'}]",,,,,1,1,1,1,1,0,1,1,https://www.redfin.com//CA/Santa-Clara/3457-Santa-Barbara-Ave-95051/home/1620070,0,0
"24,80,000","3358 Soares Ct,SANTA CLARA, CA 95051",5.0,3.5,2633.0,Active,12.0,Single,,1965.0,"$13,877",$942,,51,5.0,51.0,11,76,3,21,80,"[{'Pomeroy Elementary School': '4', 'Juan Cabrillo Middle School': '6', 'Santa Clara High School': '6'}]",92.0,0,189.0,193,1,0,0,1,1,0,1,1,https://www.redfin.com//CA/Santa-Clara/3358-Soares-Ct-95051/home/1139855,0,0
"18,00,000","1383 Maryann Dr,SANTA CLARA, CA 95050",3.0,2.5,1793.0,Active,12.0,Single,,1958.0,"$10,072","$1,004",,80,10.0,,9,90,1,17,80,"[{'C. W. Haman Elementary School': '6', 'Buchser Middle School': '5', 'Santa Clara High School': '6'}]",90.0,"3,529",140.0,38,1,1,0,1,0,1,1,1,https://www.redfin.com//CA/Santa-Clara/1383-Maryann-Dr-95050/home/1200951,0,1
"5,58,000","2250 Monroe St #192,SANTA CLARA, CA 95050",1.0,1.0,716.0,Active,12.0,Condo,$499,1987.0,"$3,621",$779,,56,5.0,56.0,9,63,1,13,49,"[{'Scott Lane Elementary School': '4', 'Buchser Middle School': '5', 'Santa Clara High School': '6'}]",90.0,,,,1,1,0,1,0,1,0,1,https://www.redfin.com//CA/Santa-Clara/2250-Monroe-St-95050/unit-192/home/1811581,0,1
"7,99,000","1883 Agnew Rd #240,Santa Clara, CA 95054",2.0,2.0,1070.0,Active,13.0,Condo,$434/month,2006.0,"$4,905",$747,,49,6.0,,2,34,3,12,49,"[{'Don Callejon School': '6', 'North Valley Baptist School': '-', 'The Redwood School': '-', 'Granada Islamic': '-', 'Institute For Business Technology': '-', 'Santa Clara High School': '6'}]",93.0,"3,130",108.0,109,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/1883-Agnew-Rd-95054/unit-240/home/12179274,0,1
"13,50,000","733 Laurie Ave,SANTA CLARA, CA 95054",3.0,2.0,1207.0,Active,13.0,Single,,1961.0,"$7,554","$1,118",,67,3.0,67.0,3,28,2,10,39,"[{'Montague Elementary School': '4', 'Buchser Middle School': '5', 'Santa Clara High School': '6'}]",93.0,"4,087",187.0,250,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/733-Laurie-Ave-95054/home/2120267,0,1
"5,58,000","2250 Monroe St #192,SANTA CLARA, CA 95050",1.0,1.0,716.0,Active,12.0,Condo,$499,1987.0,"$3,621",$779,,56,5.0,56.0,9,63,1,13,49,"[{'Scott Lane Elementary School': '4', 'Buchser Middle School': '5', 'Santa Clara High School': '6'}]",90.0,,,,1,1,0,1,0,1,0,1,https://www.redfin.com//CA/Santa-Clara/2250-Monroe-St-95050/unit-192/home/1811581,0,1
"7,99,000","1883 Agnew Rd #240,Santa Clara, CA 95054",2.0,2.0,1070.0,,,Condo,$434/month,2006.0,"$4,905",$747,,49,6.0,,2,34,3,12,49,"[{'Don Callejon School': '6', 'North Valley Baptist School': '-', 'The Redwood School': '-', 'Granada Islamic': '-', 'Institute For Business Technology': '-', 'Santa Clara High School': '6'}]",93.0,,,,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/1883-Agnew-Rd-95054/unit-240/home/12179274,0,1
"13,50,000","733 Laurie Ave,SANTA CLARA, CA 95054",3.0,2.0,1207.0,Active,13.0,Single,,1961.0,"$7,554","$1,118",,67,3.0,67.0,3,28,2,10,39,"[{'Montague Elementary School': '4', 'Buchser Middle School': '5', 'Santa Clara High School': '6'}]",93.0,,,,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/733-Laurie-Ave-95054/home/2120267,0,1
"13,99,888","1023 Helen Ave,SANTA CLARA, CA 95051",3.0,2.5,1590.0,Active,13.0,Townhouse,$469,2004.0,"$8,302",$880,,80,27.0,66.0,13,67,7,17,79,"[{'Braly Elementary School': '6', 'Marian A. Peterson Middle School': '6', 'Adrian Wilcox High School': '7'}]",93.0,,,,1,1,0,1,1,0,1,1,https://www.redfin.com//CA/Santa-Clara/1023-Helen-Ave-95051/home/561178,0,0
"7,39,000","1400 Bowe Ave #903,SANTA CLARA, CA 95051",2.0,2.0,1062.0,,,Condo,$622,1984.0,"$4,757",$696,,65,7.0,65.0,10,102,5,17,78,"[{'Cedarwood Sudbury School': '-', 'Central Park Elementary': '7', 'Juan Cabrillo Middle School': '6', 'Santa Clara High School': '6'}]",92.0,"2,608",74.0,14,1,1,0,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/1400-Bowe-Ave-95051/unit-903/home/1378757,0,1
"15,95,000","2094 Bohannon Dr,SANTA CLARA, CA 95050",3.0,1.5,1502.0,Active,14.0,Single,,1952.0,"$8,925","$1,062",,63,13.0,63.0,6,66,1,21,57,"[{'Westwood Elementary School': '7', 'Buchser Middle School': '5', 'Santa Clara High School': '6'}]",90.0,"15,105",163.0,31,1,0,0,0,1,0,1,0,https://www.redfin.com//CA/Santa-Clara/2094-Bohannon-Dr-95050/home/1791661,0,1
"11,99,000","2391 South Dr,SANTA CLARA, CA 95051",4.0,2.5,1506.0,,,Townhouse,$348,1971.0,"$7,057",$796,,37,3.0,,8,51,1,9,41,"[{'Bracher Elementary School': '6', 'Juan Cabrillo Middle School': '6', 'Adrian Wilcox High School': '7'}]",90.0,"7,797",228.0,278,1,1,0,1,0,1,0,1,https://www.redfin.com//CA/Santa-Clara/2391-South-Dr-95051/home/672816,0,1
"5,98,000","1750 Halford Ave #220,SANTA CLARA, CA 95051",2.0,2.0,983.0,Active,14.0,Condo,$645,1970.0,"$3,991",$608,,64,4.0,64.0,11,64,10,17,80,"[{'Braly Elementary School': '6', 'Marian A. Peterson Middle School': '6', 'Adrian Wilcox High School': '7'}]",,"3,300",67.0,18,1,1,1,1,1,0,1,1,https://www.redfin.com//CA/Santa-Clara/1750-Halford-Ave-95051/unit-220/home/1224578,0,0
"15,00,000","2413 Boxwood Dr,SAN JOSE, CA 95128",3.0,1.0,1040.0,Active,15.0,Single,,1949.0,"$8,394","$1,442",,62,43.0,62.0,4,65,1,19,68,"[{'Merritt Trace Elementary School': '4', 'Herbert Hoover Middle School': '3', 'Abraham Lincoln High School': '5'}]",91.0,,,,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/2413-Boxwood-Dr-95128/home/1356996,0,0
"20,00,000","2125 Monroe St,SANTA CLARA, CA 95050",8.0,4.0,3270.0,Active,15.0,Fourplex,,1960.0,"$11,191",$612,,61,2.0,61.0,10,50,1,16,47,"[{'Scott Lane Elementary School': '4', 'Buchser Middle School': '5', 'Santa Clara High School': '6'}]",90.0,,,,1,1,0,1,1,1,0,1,https://www.redfin.com//CA/Santa-Clara/2125-Monroe-St-95050/home/1281931,0,1
"20,00,000","2127 Monroe St,SANTA CLARA, CA 95050",8.0,4.0,3270.0,,,Fourplex,,1960.0,"$11,191",$612,,61,2.0,61.0,10,55,1,16,47,"[{'Scott Lane Elementary School': '4', 'Buchser Middle School': '5', 'Santa Clara High School': '6'}]",90.0,,,,1,1,0,1,1,1,0,1,https://www.redfin.com//CA/Santa-Clara/2127-Monroe-St-95050/home/1114370,0,1
"5,49,000","2250 Monroe St #131,Santa Clara, CA 95050-3372",1.0,1.0,716.0,Active,16.0,Condo,$499/month,1987.0,"$3,571",$767,,56,5.0,56.0,9,63,1,13,49,"[{'Scott Lane Elementary School': '4', 'Buchser Middle School': '5', 'Santa Clara High School': '6'}]",90.0,,,,1,1,0,1,0,1,0,1,https://www.redfin.com//CA/Santa-Clara/2250-Monroe-St-95050/unit-131/home/1055485,0,1
"18,49,000","2288 Bray Ave,SANTA CLARA, CA 95050",3.0,2.0,1743.0,,,Single,,1950.0,"$10,346","$1,061",,91,5.0,,10,79,1,18,68,"[{'Scott Lane Elementary School': '4', 'Buchser Middle School': '5', 'Santa Clara High School': '6'}]",90.0,,,,1,1,0,1,0,1,0,1,https://www.redfin.com//CA/Santa-Clara/2288-Bray-Ave-95050/home/1495798,0,1
"15,89,935","3578 Rambla Pl #718,Santa Clara, CA 95051",2.0,2.5,1434.0,Active,21.0,Condo,$583/month,2022.0,"$9,480","$1,109",,52,8.0,52.0,2,43,1,11,46,"[{'Bracher Elementary School': '6', 'Juan Cabrillo Middle School': '6', 'Adrian Wilcox High School': '7'}]",93.0,"1,059",20.0,28,1,1,1,1,0,1,1,0,https://www.redfin.com//CA/Santa-Clara/3578-Rambla-Pl-95051/unit-718/home/179033350,0,0
"14,99,999","4483 Moulin Pl,Santa Clara, CA 95054",3.0,2.5,1726.0,Coming,22.0,Condo,$199/month,2005.0,"$8,593",$869,,44,6.0,,2,34,3,11,56,"[{'Don Callejon School': '6', 'North Valley Baptist School': '-', 'The Redwood School': '-', 'Granada Islamic': '-', 'Lamb-O Academy, Incorporated': '-', 'Santa Clara High School': '6'}]",93.0,,,,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/4483-Moulin-Pl-95054/home/2122770,0,1
"15,48,000","2962 Lamory Pl,SANTA CLARA, CA 95051",2.0,2.5,1268.0,,,Condo,$325,2022.0,"$8,987","$1,221",,37,8.0,66.0,2,42,1,14,47,"[{'Bracher Elementary School': '6', 'Juan Cabrillo Middle School': '6', 'Adrian Wilcox High School': '7'}]",93.0,"1,724",54.0,3,1,1,1,1,1,1,1,0,https://www.redfin.com//CA/Santa-Clara/2962-Lamory-Pl-95051/home/172932076,0,0
"19,90,000","1905 Morse St,SANTA CLARA, CA 95050",4.0,3.0,1862.0,,,Single,,1941.0,"$11,135","$1,069",,59,10.0,59.0,4,64,2,8,48,"[{'Westwood Elementary School': '7', 'Buchser Middle School': '5', 'Santa Clara High School': '6'}]",90.0,,,,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/1905-Morse-St-95050/home/680912,0,0
"16,49,000","1806 Henning Pl,SANTA CLARA, CA 95050",3.0,2.5,1960.0,,,Single,,1998.0,"$9,227",$841,,69,8.0,69.0,7,90,2,17,69,"[{'Westwood Elementary School': '7', 'Buchser Middle School': '5', 'Santa Clara High School': '6'}]",,"4,458",147.0,171,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/1806-Henning-Pl-95050/home/1277257,0,0
"7,99,000","972 Kiely Blvd Unit F,SANTA CLARA, CA 95051",3.0,2.0,1145.0,,,Condo,$517,1971.0,"$4,988",$698,,40,7.0,55.0,8,72,8,16,79,"[{'Central Park Elementary': '7', 'Neighborhood Christian Center': '-', 'Juan Cabrillo Middle School': '6', 'Santa Clara High School': '6'}]",92.0,"6,195",95.0,494,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/972-Kiely-Blvd-95051/unit-F/home/1578033,0,0
"15,99,000","2920 Feliz Rd,SANTA CLARA, CA 95051",2.0,2.5,1466.0,Active,27.0,Condo,$336,2020.0,"$9,283","$1,091",,45,8.0,65.0,3,24,1,12,54,"[{'Bracher Elementary School': '6', 'Juan Cabrillo Middle School': '6', 'Adrian Wilcox High School': '7'}]",93.0,,,,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/2920-Feliz-Rd-95051/home/168872598,0,0
"12,50,000","2305 Falling Water Ct,SANTA CLARA, CA 95054",3.0,2.5,1400.0,Active,28.0,Townhouse,$365,1973.0,"$7,360",$893,,45,6.0,,2,30,3,5,64,"[{'Kathryn Hughes Elementary School': '4', 'Buchser Middle School': '5', 'Santa Clara High School': '6'}]",93.0,102,9.0,78,0,0,1,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/2305-Falling-Water-Ct-95054/home/1446071,0,0
"7,69,950","4691 Albany Cir #135,SAN JOSE, CA 95129",2.0,2.0,1148.0,,,Condo,$544,1982.0,"$4,852",$671,,79,4.0,68.0,9,77,1,19,61,"[{'Manuel de Vargas Elementary School': '7', 'Warren E. Hyde Middle School': '7', 'Cupertino High School': '9'}]",92.0,"4,957",65.0,29,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/4691-Albany-Cir-95129/unit-135/home/624071,0,1
"21,25,000","1555 Washington St,SANTA CLARA, CA 95050",5.0,5.0,2090.0,,,5+,,1953.0,"$11,891","$1,017",,86,,52.0,4,39,3,14,41,"[{'Scott Lane Elementary School': '4', 'Buchser Middle School': '5', 'Santa Clara High School': '6'}]",,,,,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/1555-Washington-St-95050/home/1322337,0,0
"18,50,888","3498 San Marcos Way,SANTA CLARA, CA 95051",4.0,2.0,1608.0,Active,34.0,Single,,1954.0,"$10,357","$1,151",,86,16.0,67.0,10,71,9,18,85,"[{'Briarwood Elementary School': '7', 'Juan Cabrillo Middle School': '6', 'Adrian Wilcox High School': '7'}]",,"10,988",281.0,282,1,1,1,1,1,0,1,1,https://www.redfin.com//CA/Santa-Clara/3498-San-Marcos-Way-95051/home/898026,0,0
"7,50,000","608 Harrison St,SANTA CLARA, CA 95050",,,4547.0,,,Residential,,,"$4,197",,,76,,54.0,6,44,2,13,43,"[{'Westwood Elementary School': '7', 'Buchser Middle School': '5', 'Santa Clara High School': '6'}]",,"2,405",36.0,103,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/608-Harrison-St-95050/home/1211437,0,0
"7,00,000","1777 Lafayette St #202,SANTA CLARA, CA 95050",1.0,1.0,1048.0,,,Condo,$607,2000.0,"$4,524",$668,,79,5.0,50.0,4,36,3,14,37,"[{'Scott Lane Elementary School': '4', 'Buchser Middle School': '5', 'Santa Clara High School': '6'}]",90.0,,,,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/1777-Lafayette-St-95050/unit-202/home/1609533,0,0
"14,20,000","2224 Newhall St,San Jose, CA 95128",3.0,2.0,1092.0,,,Single,,1948.0,"$7,946","$1,300",,65,43.0,65.0,5,65,2,14,70,"[{'Merritt Trace Elementary School': '4', 'Herbert Hoover Middle School': '3', 'Abraham Lincoln High School': '5'}]",91.0,"6,076",161.0,169,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/San-Jose/2224-Newhall-St-95128/home/716521,0,0
"28,00,000","298 Madison St,SANTA CLARA, CA 95050",9.0,6.0,3312.0,Active,46.0,5+,,1958.0,"$15,668",$845,,51,,51.0,8,76,3,16,67,"[{'Westwood Elementary School': '7', 'Buchser Middle School': '5', 'Santa Clara High School': '6'}]",,,,,1,0,1,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/298-Madison-St-95050/home/1492169,0,0
"19,55,000","1075 Lincoln St,SANTA CLARA, CA 95050",3.0,1.5,1138.0,,,Single,,2021.0,"$10,940","$1,718",,83,10.0,,11,91,2,14,62,"[{'C. W. Haman Elementary School': '6', 'Buchser Middle School': '5', 'Santa Clara High School': '6'}]",90.0,,,,1,1,0,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/1075-Lincoln-St-95050/home/1139416,0,1
"13,99,995","2913 Noyce Pl #217,Santa Clara, CA 95051",2.0,2.5,1205.0,,,Condo,$326/month,2022.0,"$8,160","$1,162",,42,8.0,62.0,4,29,2,8,64,"[{'Bracher Elementary School': '6', 'Juan Cabrillo Middle School': '6', 'Adrian Wilcox High School': '7'}]",93.0,"4,286",105.0,19,1,1,1,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/2913-Noyce-Pl-95051/unit-217/home/178636312,0,0
"13,50,000","1550 Avina Cir #4,SANTA CLARA, CA 95054",3.0,3.0,1645.0,,,Townhouse,$280,2009.0,"$7,834",$821,,53,6.0,53.0,2,32,3,12,55,"[{'Don Callejon School': '6', 'North Valley Baptist School': '-', 'The Redwood School': '-', 'Granada Islamic': '-', 'Institute For Business Technology': '-', 'Santa Clara High School': '6'}]",93.0,345,62.0,315,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/1550-Avina-Cir-95054/unit-4/home/28895289,0,1
"8,10,000","151 Buckingham Dr #233,SANTA CLARA, CA 95051",2.0,2.0,1028.0,Active,61.0,Condo,$529,1969.0,"$5,061",$788,,71,1.0,,10,54,1,14,64,"[{'Lynhaven Elementary School': '5', 'Monroe Middle School': '4', 'Sierra Elementary And High School': '-', 'Happy Days Child Development Center': '-', 'The Harker School': '-', 'Millikin Elementary School': '9', 'The Harker School | Middle School': '-', 'St. Justin': '-', 'West Valley Middle School': '-', 'Del Mar High School': '5'}]",90.0,,,,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/151-Buckingham-Dr-95051/unit-233/home/691836,0,0
"8,49,000","2755 Mauricia Ave Unit A,SANTA CLARA, CA 95051",2.0,2.0,1067.0,Active,63.0,Condo,$454,1971.0,"$5,205",$796,,41,1.0,,10,53,1,14,65,"[{'Dwight D. Eisenhower Elementary School': '7', 'Warren E. Hyde Middle School': '7', 'Cupertino High School': '9'}]",90.0,"3,072",59.0,94,1,0,0,1,1,1,1,1,https://www.redfin.com//CA/Santa-Clara/2755-Mauricia-Ave-95051/unit-A/home/1661975,0,0
